experiment_id,bias_id,model_id,bias,experiment_type,scenario,model,local,temperature,system,content,variables,response_type,target_response,part,parts_total,ran_date,correct_ran_loops,total_ran_loops,updated_at
10264,102,64,endowment effect,multi-scenario,0_normal,llama3.1:70b,true,1.8,Linux,I show you a mug from a distance. You can see it but you cannot touch it. The mug was originally priced at $ price_value but the value of the mug is different for different individuals. What price would you buy it for? $ __,"{""price_value"": 4}",numerical,,2,2,2024-11-08 23:03:32.048830,100,100,2025-01-04 17:14:56.419830+00:00
10270,102,70,endowment effect,multi-scenario,0_normal,phi3.5,true,0.7,All,I show you a mug from a distance. You can see it but you cannot touch it. The mug was originally priced at $ price_value but the value of the mug is different for different individuals. What price would you buy it for? $ __,"{""price_value"": 4}",numerical,,2,2,2024-11-01 21:31:41.270048,100,100,2025-01-04 17:14:56.419830+00:00
10271,102,71,endowment effect,multi-scenario,0_normal,phi3.5,true,1,All,I show you a mug from a distance. You can see it but you cannot touch it. The mug was originally priced at $ price_value but the value of the mug is different for different individuals. What price would you buy it for? $ __,"{""price_value"": 4}",numerical,,2,2,2024-11-04 16:53:47.146876,100,100,2025-01-04 17:14:56.419830+00:00
10272,102,72,endowment effect,multi-scenario,0_normal,phi3.5,true,1.3,All,I show you a mug from a distance. You can see it but you cannot touch it. The mug was originally priced at $ price_value but the value of the mug is different for different individuals. What price would you buy it for? $ __,"{""price_value"": 4}",numerical,,2,2,2024-11-04 16:53:59.516275,100,100,2025-01-04 17:14:56.419830+00:00
10273,102,73,endowment effect,multi-scenario,0_normal,phi3.5,true,0.2,All,I show you a mug from a distance. You can see it but you cannot touch it. The mug was originally priced at $ price_value but the value of the mug is different for different individuals. What price would you buy it for? $ __,"{""price_value"": 4}",numerical,,2,2,2024-11-07 17:25:21.966312,100,100,2025-01-04 17:14:56.419830+00:00
10274,102,74,endowment effect,multi-scenario,0_normal,phi3.5,true,1.8,All,I show you a mug from a distance. You can see it but you cannot touch it. The mug was originally priced at $ price_value but the value of the mug is different for different individuals. What price would you buy it for? $ __,"{""price_value"": 4}",numerical,,2,2,2024-11-07 17:25:34.461534,100,100,2025-01-04 17:14:56.419830+00:00
10280,102,80,endowment effect,multi-scenario,0_normal,phi3:medium,true,0.7,All,I show you a mug from a distance. You can see it but you cannot touch it. The mug was originally priced at $ price_value but the value of the mug is different for different individuals. What price would you buy it for? $ __,"{""price_value"": 4}",numerical,,2,2,2024-11-01 22:19:52.095894,100,100,2025-01-04 17:14:56.419830+00:00
10281,102,81,endowment effect,multi-scenario,0_normal,phi3:medium,true,1,All,I show you a mug from a distance. You can see it but you cannot touch it. The mug was originally priced at $ price_value but the value of the mug is different for different individuals. What price would you buy it for? $ __,"{""price_value"": 4}",numerical,,2,2,2024-11-04 19:36:18.969995,100,100,2025-01-04 17:14:56.419830+00:00
10282,102,82,endowment effect,multi-scenario,0_normal,phi3:medium,true,1.3,All,I show you a mug from a distance. You can see it but you cannot touch it. The mug was originally priced at $ price_value but the value of the mug is different for different individuals. What price would you buy it for? $ __,"{""price_value"": 4}",numerical,,2,2,2024-11-04 19:35:45.065273,100,100,2025-01-04 17:14:56.419830+00:00
10283,102,83,endowment effect,multi-scenario,0_normal,phi3:medium,true,0.2,All,I show you a mug from a distance. You can see it but you cannot touch it. The mug was originally priced at $ price_value but the value of the mug is different for different individuals. What price would you buy it for? $ __,"{""price_value"": 4}",numerical,,2,2,2024-11-08 18:04:55.402420,100,100,2025-01-04 17:14:56.419830+00:00
10284,102,84,endowment effect,multi-scenario,0_normal,phi3:medium,true,1.8,All,I show you a mug from a distance. You can see it but you cannot touch it. The mug was originally priced at $ price_value but the value of the mug is different for different individuals. What price would you buy it for? $ __,"{""price_value"": 4}",numerical,,2,2,2024-11-27 15:00:33.696503,100,101,2025-01-04 17:14:56.419830+00:00
10290,102,90,endowment effect,multi-scenario,0_normal,claude-3-haiku,False,0.7,All,I show you a mug from a distance. You can see it but you cannot touch it. The mug was originally priced at $ price_value but the value of the mug is different for different individuals. What price would you buy it for? $ __,"{""price_value"": 4}",numerical,,2,2,2024-12-15 17:26:33.606077,100,100,2025-01-04 17:14:56.419830+00:00
10291,102,91,endowment effect,multi-scenario,0_normal,claude-3-haiku,False,1.0,All,I show you a mug from a distance. You can see it but you cannot touch it. The mug was originally priced at $ price_value but the value of the mug is different for different individuals. What price would you buy it for? $ __,"{""price_value"": 4}",numerical,,2,2,2024-12-15 17:23:52.766063,100,100,2025-01-04 17:14:56.419830+00:00
10292,102,92,endowment effect,multi-scenario,0_normal,claude-3-haiku,False,1.3,All,I show you a mug from a distance. You can see it but you cannot touch it. The mug was originally priced at $ price_value but the value of the mug is different for different individuals. What price would you buy it for? $ __,"{""price_value"": 4}",numerical,,2,2,2024-12-15 17:21:03.755801,100,100,2025-01-04 17:14:56.419830+00:00
10293,102,93,endowment effect,multi-scenario,0_normal,claude-3-haiku,False,0.2,All,I show you a mug from a distance. You can see it but you cannot touch it. The mug was originally priced at $ price_value but the value of the mug is different for different individuals. What price would you buy it for? $ __,"{""price_value"": 4}",numerical,,2,2,2024-12-15 17:18:46.043224,100,100,2025-01-04 17:14:56.419830+00:00
10294,102,94,endowment effect,multi-scenario,0_normal,claude-3-haiku,False,1.8,All,I show you a mug from a distance. You can see it but you cannot touch it. The mug was originally priced at $ price_value but the value of the mug is different for different individuals. What price would you buy it for? $ __,"{""price_value"": 4}",numerical,,2,2,2024-12-15 17:04:01.413873,100,100,2025-01-04 17:14:56.419830+00:00
10300,102,100,endowment effect,multi-scenario,0_normal,claude-3.5-sonnet,False,0.7,All,I show you a mug from a distance. You can see it but you cannot touch it. The mug was originally priced at $ price_value but the value of the mug is different for different individuals. What price would you buy it for? $ __,"{""price_value"": 4}",numerical,,2,2,2024-12-16 21:28:14.285840,100,100,2025-01-04 17:14:56.419830+00:00
10301,102,101,endowment effect,multi-scenario,0_normal,claude-3.5-sonnet,False,1.0,All,I show you a mug from a distance. You can see it but you cannot touch it. The mug was originally priced at $ price_value but the value of the mug is different for different individuals. What price would you buy it for? $ __,"{""price_value"": 4}",numerical,,2,2,2024-12-16 21:27:05.745605,100,100,2025-01-04 17:14:56.419830+00:00
10302,102,102,endowment effect,multi-scenario,0_normal,claude-3.5-sonnet,False,1.3,All,I show you a mug from a distance. You can see it but you cannot touch it. The mug was originally priced at $ price_value but the value of the mug is different for different individuals. What price would you buy it for? $ __,"{""price_value"": 4}",numerical,,2,2,2024-12-16 21:25:52.654417,100,100,2025-01-04 17:14:56.419830+00:00
10303,102,103,endowment effect,multi-scenario,0_normal,claude-3.5-sonnet,False,0.2,All,I show you a mug from a distance. You can see it but you cannot touch it. The mug was originally priced at $ price_value but the value of the mug is different for different individuals. What price would you buy it for? $ __,"{""price_value"": 4}",numerical,,2,2,2024-12-16 21:24:50.626168,100,100,2025-01-04 17:14:56.419830+00:00
10304,102,104,endowment effect,multi-scenario,0_normal,claude-3.5-sonnet,False,1.8,All,I show you a mug from a distance. You can see it but you cannot touch it. The mug was originally priced at $ price_value but the value of the mug is different for different individuals. What price would you buy it for? $ __,"{""price_value"": 4}",numerical,,2,2,2024-12-16 21:23:41.534697,100,100,2025-01-04 17:14:56.419830+00:00
11110,111,10,endowment effect,multi-scenario,1_persona,gemma2,true,0.7,All,I hand you a mug. You now own the mug. You can feel it and look at it in detail from all angles. The mug was originally priced at $ price_value but the value of the mug is different for different individuals. What price would you sell it for? $ __,"{""price_value"": 4}",numerical,,1,2,2024-11-01 22:10:37.934111,100,100,2025-01-04 17:14:56.419830+00:00
11111,111,11,endowment effect,multi-scenario,1_persona,gemma2,true,1,All,I hand you a mug. You now own the mug. You can feel it and look at it in detail from all angles. The mug was originally priced at $ price_value but the value of the mug is different for different individuals. What price would you sell it for? $ __,"{""price_value"": 4}",numerical,,1,2,2024-11-04 18:10:06.486660,100,100,2025-01-04 17:14:56.419830+00:00
11112,111,12,endowment effect,multi-scenario,1_persona,gemma2,true,1.3,All,I hand you a mug. You now own the mug. You can feel it and look at it in detail from all angles. The mug was originally priced at $ price_value but the value of the mug is different for different individuals. What price would you sell it for? $ __,"{""price_value"": 4}",numerical,,1,2,2024-11-04 18:09:53.589569,100,100,2025-01-04 17:14:56.419830+00:00
11113,111,13,endowment effect,multi-scenario,1_persona,gemma2,true,0.2,All,I hand you a mug. You now own the mug. You can feel it and look at it in detail from all angles. The mug was originally priced at $ price_value but the value of the mug is different for different individuals. What price would you sell it for? $ __,"{""price_value"": 4}",numerical,,1,2,2024-11-07 23:42:50.426945,100,100,2025-01-04 17:14:56.419830+00:00
11114,111,14,endowment effect,multi-scenario,1_persona,gemma2,true,1.8,All,I hand you a mug. You now own the mug. You can feel it and look at it in detail from all angles. The mug was originally priced at $ price_value but the value of the mug is different for different individuals. What price would you sell it for? $ __,"{""price_value"": 4}",numerical,,1,2,2024-11-07 23:40:57.477268,100,100,2025-01-04 17:14:56.419830+00:00
11120,111,20,endowment effect,multi-scenario,1_persona,gemma2:27b,true,0.7,Linux,I hand you a mug. You now own the mug. You can feel it and look at it in detail from all angles. The mug was originally priced at $ price_value but the value of the mug is different for different individuals. What price would you sell it for? $ __,"{""price_value"": 4}",numerical,,1,2,2024-11-05 00:03:06.534732,100,100,2025-01-04 17:14:56.419830+00:00
11121,111,21,endowment effect,multi-scenario,1_persona,gemma2:27b,true,1,Linux,I hand you a mug. You now own the mug. You can feel it and look at it in detail from all angles. The mug was originally priced at $ price_value but the value of the mug is different for different individuals. What price would you sell it for? $ __,"{""price_value"": 4}",numerical,,1,2,2024-11-05 00:03:27.006877,100,100,2025-01-04 17:14:56.419830+00:00
